id_produto,nome_produto,id_categoria,nome_categoria,estoque_atual,media_12m_qtd,media_3m,cobertura_meses,cobertura_dias,cobertura_percentual_30d,criticidade,sugestao_1m,valor_estimado_compra_1m,sugestao_3m,valor_estimado_compra_3m,ultimo_preco_compra,ultima_qtd_comprada,ultimo_fornecedor,data_ultima_compra,penultimo_preco_compra,penultima_qtd_comprada,penultimo_fornecedor,data_penultima_compra,antepenultimo_preco_compra,antepenultima_qtd_comprada,antepenultimo_fornecedor,data_antepenultima_compra,data_ultima_movimentacao,transacoes_12m,quantidade_total_12m,valor_total_12m,prazo_reposicao_dias,critico,qtd_vendas_2024-07,qtd_vendas_2024-08,qtd_vendas_2024-09,qtd_vendas_2024-10,qtd_vendas_2024-11,qtd_vendas_2024-12,qtd_vendas_2025-01,qtd_vendas_2025-02,qtd_vendas_2025-03,qtd_vendas_2025-04,qtd_vendas_2025-05,qtd_vendas_2025-06,qtd_vendas_2025-07
39233396,PAPEL HIGIENICO FOLHA DUPLA NOBRE SENSE PACOTE C/ 4 ROLOS,76.0,PRODUTOS DE PAPEL PARA HIGIENE,77.0,6.83,2.67,11.27,338.05,1126.83,EXCESSO,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2025-07-01 13:08:57,12,82,669.7,40.0,True,0,0,0,5,0,9,10,12,1,37,0,8,0
39233418,AROMATIZANTE DE AMBIENTE CONC MACA VERDE 140ML NOBRE,68.0,ALIMENTO E BEBIDAS,44.0,1.25,5.0,35.2,1056.0,3520.0,EXCESSO,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2025-07-02 18:13:56,1,15,149.25,40.0,True,0,0,0,0,0,0,0,0,0,0,0,0,15
39233879,LUVA DE LIMPEZA LATEX TAM G VERDE NOBRE SLIM CA 41506,72.0,EPI - REUTILIZÁVEIS,241.0,83.92,30.67,2.87,86.16,287.19,EXCESSO,0.0,0.0,11.0,19.69,1.79,144.0,GOEDERT LTDA,2025-01-16 22:15:38,1.79,480.0,GOEDERT LTDA,2024-12-10 08:18:54,,,,,2025-06-30 09:11:01,99,1007,3561.55,40.0,True,0,0,0,71,117,193,111,269,89,65,55,37,0
39235166,DISPENSER SABONETE ALCOOL COM RESERV. NOBRE LINHA MINI 500ML,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,24.0,1.5,1.67,16.0,480.0,1600.0,EXCESSO,0.0,0.0,0.0,0.0,17.15,18.0,,2025-04-14 09:56:55,18.72,12.0,,2025-03-18 08:17:15,,,,,2025-07-01 17:32:43,5,18,614.0,40.0,True,0,0,0,0,0,0,11,0,0,2,0,5,0
39074021,PASTILHA ADESIVA SANITARIA PATO C/3UND FRESH,75.0,PRODUTOS QUÍMICOS DE LIMPEZA,20.0,9.17,1.67,2.18,65.45,218.18,EXCESSO,0.0,0.0,8.0,39.2,4.9,47.0,ATACADAO,2025-01-31 17:28:20,4.9,1.0,ATACADAO,2024-12-14 11:23:14,4.29,48.0,ATACADAO,2024-12-13 18:03:11,2025-06-03 10:56:28,12,110,962.5,,False,0,0,0,13,0,24,39,7,0,22,0,5,0
14488403,INSETICIDA SBP AEROSSOL 380ML,75.0,PRODUTOS QUÍMICOS DE LIMPEZA,37.0,27.33,39.0,1.35,40.61,135.37,EXCESSO,0.0,0.0,45.0,577.8,12.84,60.0,,2025-07-02 16:52:25,15.1,60.0,J L C COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS,2025-06-03 15:58:30,15.1,30.0,ATACADAO,2025-05-09 08:58:25,2025-07-02 16:52:25,35,328,5565.05,,False,0,9,5,7,32,23,31,12,56,36,34,83,0
13816588,REFIL MOP UMIDO 340G PONTA CORTADA NOBRE,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,61.0,13.92,14.0,4.38,131.5,438.32,EXCESSO,0.0,0.0,0.0,0.0,11.91,72.0,,2025-03-18 08:30:13,11.75,96.0,,2024-10-13 17:41:22,12.3,72.0,,2024-08-04 21:35:55,2025-07-02 15:03:56,44,167,3778.5899999999997,40.0,True,0,7,24,21,7,15,11,9,18,13,14,27,1
13811513,FIBRA DE LIMPEZA PESADA 102X260mm,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,991.0,331.5,225.67,2.99,89.68,298.94,EXCESSO,0.0,0.0,4.0,4.68,1.17,1200.0,,2025-06-19 20:54:25,1.12,80.0,MAXPEL,2025-06-05 15:20:24,1.12,30.0,NALIN,2025-05-28 18:18:55,2025-07-02 10:08:39,246,3978,10234.51,40.0,True,59,169,114,597,121,221,738,710,253,319,380,257,40
40159977,DISCO LIMPADOR VERMELHO P ENCERADEIRA 510MM NOBRE,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,9.0,0.42,1.33,21.6,648.0,2160.0,EXCESSO,0.0,0.0,0.0,0.0,23.43,10.0,,2025-06-19 21:48:05,42.0,3.0,MAXPEL,2025-06-11 18:18:27,42.0,1.0,MAXPEL,2025-01-31 12:27:30,2025-06-30 12:39:23,3,5,305.95,,False,0,0,0,0,0,0,1,0,0,0,0,4,0
13448349,SABONETE LIQUIDO PEROLADO ERVA DOCE 5L TREVO DOURADO,73.0,HIGIENE PESSOAL,3.0,2.33,0.33,1.29,38.57,128.57,EXCESSO,0.0,0.0,4.0,90.0,22.5,4.0,ALVOBRAS IND. COM. IMP. E EXP. DE SANEANTES E COME,2025-04-25 14:44:17,22.5,2.0,ALVOBRAS IND. COM. IMP. E EXP. DE SANEANTES E COME,2025-02-25 14:35:55,22.5,8.0,ALVOBRAS IND. COM. IMP. E EXP. DE SANEANTES E COME,2024-11-27 17:14:39,2025-05-29 17:28:06,13,28,864.0,,False,15,0,1,1,1,1,2,5,0,1,1,0,0
13448320,SACO DE LIXO VERDE 50L PCT C/100,70.0,DESCARTÁVEIS E EMBALAGENS,9.0,0.92,0.33,9.82,294.55,981.82,EXCESSO,0.0,0.0,0.0,0.0,14.0,10.0,THEODORO,2025-06-09 16:37:51,14.0,10.0,THEODORO,2022-05-02 01:32:01,,,,,2025-06-09 16:37:51,2,11,230.45,,False,0,0,0,0,10,0,0,0,0,0,0,1,0
40203583,INSETICIDA PROINSET AEROSSOL 350ML,75.0,PRODUTOS QUÍMICOS DE LIMPEZA,21.0,11.25,4.67,1.87,56.0,186.67,EXCESSO,0.0,0.0,13.0,99.58,7.66,24.0,,2025-05-15 16:04:35,7.66,36.0,,2025-01-13 17:43:45,7.66,24.0,,2025-01-07 12:39:15,2025-05-21 15:29:24,26,135,1333.35,,False,0,0,0,0,0,43,73,0,0,5,14,0,0
13448292,SACO DE LIXO AZUL 50LT  - C/100,70.0,DESCARTÁVEIS E EMBALAGENS,16.0,8.25,4.33,1.94,58.18,193.94,EXCESSO,0.0,0.0,9.0,117.0,13.0,19.0,THEODORO,2025-06-21 11:29:25,13.0,20.0,THEODORO,2025-04-15 16:45:34,13.0,20.0,THEODORO,2024-12-09 09:00:50,2025-06-27 09:39:18,18,99,2074.05,,False,0,21,27,2,0,16,2,6,2,10,3,10,0
13448277,SACO DE LIXO VERMELHO 50LT  - C/100,70.0,DESCARTÁVEIS E EMBALAGENS,9.0,1.33,0.33,6.75,202.5,675.0,EXCESSO,0.0,0.0,0.0,0.0,14.0,20.0,THEODORO,2024-08-27 16:04:45,14.0,10.0,THEODORO,2022-05-02 01:36:17,,,,,2025-05-07 12:11:54,8,16,335.2,,False,5,1,0,0,0,6,0,1,1,1,1,0,0
40159963,DISCO LIMPADOR VERMELHO 350MM,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,5.0,0.25,0.0,20.0,600.0,2000.0,EXCESSO,0.0,0.0,0.0,0.0,16.92,5.0,,2025-06-19 21:43:08,13.5,3.0,MAXPEL,2024-12-16 18:02:30,,,,,2025-06-19 21:43:08,1,3,57.0,,False,0,0,0,0,0,3,0,0,0,0,0,0,0
40225082,PASTA ABA ELASTICO OFICIO ROSA DELLOFINE,74.0,MATERIAL DE ESCRITÓRIO,9.0,0.08,0.0,108.0,3240.0,10800.0,EXCESSO,0.0,0.0,0.0,0.0,4.99,10.0,,2024-12-20 15:08:25,,,,,,,,,2024-12-20 15:08:25,1,1,6.99,,False,0,0,0,0,0,1,0,0,0,0,0,0,0
40242503,PORTA DETERGENTE 3 DIVISÓRIAS,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,3.0,0.67,0.67,4.5,135.0,450.0,EXCESSO,0.0,0.0,0.0,0.0,4.42,5.0,J A F DE LIMA LTDA,2025-06-26 18:35:41,4.17,1.0,J A F DE LIMA LTDA,2025-02-05 14:27:55,4.17,5.0,J A F DE LIMA LTDA,2024-12-27 15:04:53,2025-06-26 18:35:41,3,8,59.0,,False,0,0,0,0,0,5,0,1,0,0,0,2,0
13334168,AROMATIZANTE DE AMBIENTE CONC CAPIM LIMAO 140ML NOBRE,68.0,ALIMENTO E BEBIDAS,43.0,1.33,1.0,32.25,967.5,3225.0,EXCESSO,0.0,0.0,0.0,0.0,5.87,70.0,,2023-11-17 08:54:04,6.36,48.0,,2023-08-13 20:14:12,6.29,48.0,,2023-07-03 20:41:47,2025-05-29 17:59:46,4,16,167.2,40.0,True,0,0,0,0,2,5,6,0,0,0,3,0,0
13319728,PULVERIZADOR NOBRE 500ML GATILHO,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,1088.0,174.67,112.67,6.23,186.87,622.9,EXCESSO,0.0,0.0,0.0,0.0,2.37,1200.0,,2025-06-19 13:03:21,2.6,15.0,,2025-06-11 17:14:21,2.6,40.0,MAXPEL,2025-06-05 15:15:11,2025-07-02 16:52:17,221,2096,11775.26,40.0,True,89,216,219,133,305,82,160,198,160,196,115,177,46
13228910,PAPEL HIGIENICO FLOR DE LOTUS 4X30M,76.0,PRODUTOS DE PAPEL PARA HIGIENE,705.0,372.58,303.67,1.89,56.77,189.22,EXCESSO,0.0,0.0,413.0,1205.96,2.94,800.0,QUEIROZ,2025-06-04 07:36:57,2.89,800.0,JAKS INDUSTRIA E COMERCIO DE PAPEL LTDA,2025-04-22 08:37:49,2.75,480.0,QUEIROZ,2025-02-28 13:25:07,2025-07-02 16:27:17,290,4471,17048.670000000002,,False,306,456,238,326,309,656,310,295,497,167,297,512,102
40337990,AMACIANTE ROSA MINUANO 2L,75.0,PRODUTOS QUÍMICOS DE LIMPEZA,3.0,0.25,0.33,12.0,360.0,1200.0,EXCESSO,0.0,0.0,0.0,0.0,8.99,6.0,QUEIROZ,2025-01-03 10:56:04,,,,,,,,,2025-05-28 18:27:33,2,3,42.95,,False,0,0,0,0,0,0,2,0,0,0,1,0,0
13207649,LUVA DE LATEX COM PO TAM M TALGE USO COMUM C/ 100 UND,72.0,EPI - REUTILIZÁVEIS,124.0,33.17,12.33,3.74,112.16,373.87,EXCESSO,0.0,0.0,0.0,0.0,19.0,100.0,"DVT COMERCIO, IMPORTACAO E EXPORTACAO LTDA",2025-07-02 16:19:26,18.0,100.0,"DVT COMERCIO, IMPORTACAO E EXPORTACAO LTDA",2025-04-01 16:55:48,18.0,100.0,"DVT COMERCIO, IMPORTACAO E EXPORTACAO LTDA",2025-01-13 17:23:21,2025-07-02 16:19:26,72,398,11818.36,,False,11,51,71,18,2,68,50,20,28,42,14,14,9
13339018,REFIL MOP PO 40X15CM ACRILICO NOBRE,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,57.0,11.17,6.0,5.1,153.13,510.45,EXCESSO,0.0,0.0,0.0,0.0,17.61,72.0,,2024-12-10 08:24:05,20.06,72.0,,2024-10-13 16:41:32,19.52,72.0,,2024-02-01 03:32:32,2025-06-30 18:26:33,35,134,4361.5,40.0,True,4,19,11,7,16,23,8,8,6,14,2,16,0
13816178,REFIL MOP PO 60x15CM ALGODAO BRANCO NOBRE,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,62.0,36.58,24.67,1.69,50.84,169.48,EXCESSO,0.0,0.0,48.0,904.8,18.85,72.0,,2025-06-19 14:24:38,18.85,6.0,J A F DE LIMA LTDA,2025-06-04 15:50:46,18.85,72.0,,2025-04-14 10:29:41,2025-06-30 17:21:19,65,439,15203.300000000001,40.0,True,54,31,2,26,35,49,11,30,41,86,54,20,0
40140540,PASSA CERA DP PLASTICA,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,2.0,0.67,0.0,3.0,90.0,300.0,EXCESSO,0.0,0.0,0.0,0.0,8.28,10.0,NALIN,2024-12-12 14:51:27,,,,,,,,,2024-12-13 11:51:11,2,8,92.72,,False,0,0,0,0,0,8,0,0,0,0,0,0,0
40137617,LUVA DE VINIL SEM PO TAM G C/100 UND NOBRE,70.0,DESCARTÁVEIS E EMBALAGENS,16.0,5.33,14.33,3.0,90.0,300.0,EXCESSO,0.0,0.0,0.0,0.0,14.22,16.0,,2025-07-02 16:29:24,14.22,10.0,QUEIROZ,2025-06-16 18:06:34,14.22,32.0,QUEIROZ,2025-06-09 16:26:39,2025-07-02 16:29:24,15,64,1392.1,40.0,True,0,0,0,0,0,0,5,4,0,12,0,43,0
13781325,PRATO PLASTICO DESCARTAVEL REDONDO 15CM C/10UND,70.0,DESCARTÁVEIS E EMBALAGENS,73.0,72.08,39.0,1.01,30.38,101.27,EXCESSO,0.0,0.0,144.0,180.0,1.25,100.0,QUEIROZ,2025-06-17 17:55:04,1.25,300.0,QUEIROZ,2025-02-28 10:50:18,1.25,200.0,QUEIROZ,2024-12-17 17:49:27,2025-07-02 16:22:20,76,865,1483.3,,False,54,38,39,121,44,280,30,95,15,32,52,60,5
13715128,SAPONACEO LIQUIDO CREMOSO 300ML FACILITA,75.0,PRODUTOS QUÍMICOS DE LIMPEZA,928.0,261.75,151.67,3.55,106.36,354.54,EXCESSO,0.0,0.0,0.0,0.0,2.78,1680.0,,2024-12-20 10:39:59,2.97,1920.0,AUDAX QUIMICA INDUSTRIA E COMERCIO DE PRODUTOS PAR,2024-09-01 23:57:28,3.9,12.0,MAXPEL,2024-08-29 18:08:10,2025-07-02 11:45:00,303,3141,13822.44,40.0,True,248,350,208,426,185,132,229,308,376,224,197,258,0
13709866,PULVERIZADOR 1L GATILHO SPRAY AZUL PERFECT,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,15.0,7.83,5.0,1.91,57.45,191.49,EXCESSO,0.0,0.0,9.0,122.4,13.6,20.0,NALIN,2025-06-25 10:42:00,13.6,20.0,NALIN,2025-04-30 13:26:06,13.6,20.0,NALIN,2025-01-15 14:53:48,2025-06-25 10:42:00,25,94,1709.8,,False,9,0,16,4,8,0,8,21,0,13,9,6,0
13676002,LIMPA VIDROS SAO CAETANO 5L,75.0,PRODUTOS QUÍMICOS DE LIMPEZA,14.0,4.5,2.33,3.11,93.33,311.11,EXCESSO,0.0,0.0,0.0,0.0,18.0,20.0,ALVOBRAS IND. COM. IMP. E EXP. DE SANEANTES E COME,2025-06-23 15:12:34,17.72,1.0,ALVOBRAS IND. COM. IMP. E EXP. DE SANEANTES E COME,2025-06-18 14:32:29,17.72,40.0,ALVOBRAS IND. COM. IMP. E EXP. DE SANEANTES E COME,2024-10-31 19:27:02,2025-07-01 16:32:06,20,54,1363.5,,False,0,6,0,27,3,2,6,0,3,0,0,4,3
39649152,REMOVEDOR DE CERA INNOVATION REMOTION AUDAX 5L,75.0,PRODUTOS QUÍMICOS DE LIMPEZA,22.0,7.33,14.0,3.0,90.0,300.0,EXCESSO,0.0,0.0,0.0,0.0,67.62,40.0,AUDAX QUIMICA INDUSTRIA E COMERCIO DE PRODUTOS PAR,2025-04-30 08:31:47,64.99,30.0,,2024-12-20 10:44:36,,,,,2025-06-30 19:18:08,4,88,18818.8,40.0,True,0,0,0,0,0,0,24,0,22,0,20,22,0
13535295,SODA CAUSTICA 300G GLOBO SAN,75.0,PRODUTOS QUÍMICOS DE LIMPEZA,157.0,22.0,31.33,7.14,214.09,713.64,EXCESSO,0.0,0.0,0.0,0.0,5.75,180.0,ALEX ROJAS SALVIONI,2025-06-18 13:31:43,5.75,180.0,ALEX ROJAS SALVIONI,2024-09-19 22:56:02,5.75,120.0,ALEX ROJAS SALVIONI,2024-05-28 22:17:09,2025-07-02 10:42:34,83,264,2359.0499999999997,,False,14,25,16,15,4,36,18,9,11,22,48,45,1
13449319,COLHER REFEICAO STRAWPLAST PCT C/50,70.0,DESCARTÁVEIS E EMBALAGENS,209.0,128.83,88.33,1.62,48.67,162.23,EXCESSO,0.0,0.0,178.0,391.6,2.2,400.0,,2025-02-28 10:42:12,2.2,700.0,,2024-11-28 08:38:26,2.2,173.0,,2024-11-11 17:01:28,2025-07-02 18:13:56,124,1546,5402.9,,False,67,282,41,30,16,127,469,99,34,116,110,151,4
13535124,SABAO EM BARRA NAZARE 500G,75.0,PRODUTOS QUÍMICOS DE LIMPEZA,442.0,193.75,191.0,2.28,68.44,228.13,EXCESSO,0.0,0.0,140.0,350.0,2.5,600.0,AGM COMERCIO E DISTRIBUIDORA DE MATERIAS DE PERFUM,2025-06-07 23:05:55,2.5,160.0,AGM COMERCIO E DISTRIBUIDORA DE MATERIAS DE PERFUM,2025-06-03 16:32:01,2.5,200.0,AGM COMERCIO E DISTRIBUIDORA DE MATERIAS DE PERFUM,2025-02-03 18:40:55,2025-07-02 16:44:02,285,2325,10230.59,,False,135,136,189,190,46,380,184,251,56,185,229,337,7
13503108,FIBRA DE LIMPEZA USO GERAL 102X260mm,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,416.0,256.25,166.0,1.62,48.7,162.34,EXCESSO,0.0,0.0,353.0,338.88,0.98,500.0,,2025-03-18 08:40:04,0.93,1000.0,GOEDERT LTDA,2024-12-10 08:35:12,0.98,1500.0,,2024-08-04 21:40:50,2025-07-01 15:14:46,216,3075,6513.45,40.0,True,205,178,263,349,134,370,284,215,392,187,198,300,0
13501990,LA DE ACO BOMBRIL 60 G,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,126.0,104.58,81.33,1.2,36.14,120.48,EXCESSO,0.0,0.0,188.0,423.0,2.25,224.0,ASSAI,2025-05-29 15:53:16,2.25,44.0,QUEIROZ,2025-05-27 14:12:27,2.25,140.0,J L C COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS,2025-04-22 15:38:29,2025-07-02 15:36:51,219,1255,3682.6,,False,64,81,144,49,136,131,62,126,138,80,125,107,12
13501959,ESCOVA DE MAO MULTIUSO MADEIRA,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,32.0,14.17,11.33,2.26,67.76,225.88,EXCESSO,0.0,0.0,11.0,18.92,1.72,36.0,NALIN,2025-06-25 12:39:56,1.72,5.0,ATACADAO,2025-06-24 10:27:18,1.72,36.0,NALIN,2025-04-09 10:11:16,2025-06-30 15:13:19,33,170,425.0,,False,2,0,8,25,8,8,39,13,11,22,12,22,0
40119569,PILHA PANASONIC PALITO AAA C/4UND,,,10.0,1.67,3.33,6.0,180.0,600.0,EXCESSO,0.0,0.0,0.0,0.0,3.8,20.0,J L C COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS,2025-05-27 14:18:08,3.6,10.0,J L C COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS,2024-12-20 15:14:59,,,,,2025-05-29 17:28:06,2,20,106.5,,False,0,0,0,0,0,10,0,0,0,0,10,0,0
13451851,MASCARA DESCARTAVEL TRIPLA TALGE C/50 UND,70.0,DESCARTÁVEIS E EMBALAGENS,201.0,135.83,160.67,1.48,44.39,147.98,EXCESSO,0.0,0.0,207.0,908.73,4.39,250.0,"DVT COMERCIO, IMPORTACAO E EXPORTACAO LTDA",2025-06-05 16:20:10,4.5,300.0,"DVT COMERCIO, IMPORTACAO E EXPORTACAO LTDA",2025-04-01 16:58:10,4.26,500.0,"DVT COMERCIO, IMPORTACAO E EXPORTACAO LTDA",2025-01-26 21:19:47,2025-07-02 16:37:42,250,1630,14777.27,,False,94,132,78,136,89,91,110,218,107,93,188,253,41
40137616,LUVA DE VINIL SEM PO TAM M C/100 UND NOBRE,70.0,DESCARTÁVEIS E EMBALAGENS,5.0,2.58,9.33,1.94,58.06,193.55,EXCESSO,0.0,0.0,3.0,42.66,14.22,6.0,,2025-07-02 16:28:32,,,,,,,,,2025-07-02 16:28:32,15,31,661.25,40.0,True,0,0,0,0,0,0,0,2,0,1,0,21,7
13534887,PA DE MAO PLASTICA,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,5.0,2.5,0.0,2.0,60.0,200.0,EXCESSO,0.0,0.0,3.0,14.55,4.85,24.0,NALIN,2025-02-06 11:38:44,4.85,5.0,J A F DE LIMA LTDA,2024-10-03 14:45:26,4.85,12.0,NALIN,2024-04-26 18:07:37,2025-02-06 11:38:44,1,30,204.0,,False,0,0,0,0,0,0,0,30,0,0,0,0,0
16344354,FIBRA DE LIMPEZA BRANCA LEVE 102X260mm,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,130.0,52.08,28.33,2.5,74.88,249.6,EXCESSO,0.0,0.0,27.0,27.0,1.0,200.0,,2025-06-19 20:49:14,1.09,200.0,,2025-03-18 08:35:12,1.04,9.0,,2025-01-07 15:10:46,2025-07-02 10:08:39,38,625,1130.25,40.0,True,109,30,4,0,0,74,138,0,70,115,15,50,20
35354360,PRANCHETA ACRILICA OFICIO CRISTAL PREND METAL WALEU,74.0,MATERIAL DE ESCRITÓRIO,7.0,4.17,4.33,1.68,50.4,168.0,EXCESSO,0.0,0.0,6.0,75.6,12.6,15.0,,2025-05-22 14:19:13,12.6,3.0,,2025-05-06 18:43:25,12.6,10.0,MAXPEL,2025-02-11 14:40:25,2025-07-01 18:48:58,14,50,924.46,,False,0,0,0,14,5,6,4,7,1,0,12,1,0
37005924,CADEADO 20MM - PAPAIZ,71.0,DIVERSOS/FERRAGENS/UTILIDADES,1.0,0.42,0.33,2.4,72.0,240.0,EXCESSO,0.0,0.0,1.0,16.0,16.0,3.0,MAXPEL,2025-01-02 17:30:19,16.0,1.0,MAXPEL,2024-12-30 15:02:50,16.0,2.0,MAXPEL,2024-11-12 15:40:42,2025-05-28 17:00:31,4,5,112.0,,False,0,0,0,0,2,2,0,0,0,0,1,0,0
29294217,REFIL MOP UMIDO 340G PONTA DOBRADA NOBRE VERMELHO,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,27.0,2.17,1.33,12.46,373.85,1246.15,EXCESSO,0.0,0.0,0.0,0.0,14.88,24.0,,2025-06-19 20:41:42,16.73,24.0,,2024-08-04 21:34:18,15.97,24.0,,2024-02-01 03:36:39,2025-06-19 20:41:42,7,26,693.88,40.0,True,0,0,0,0,6,0,5,3,4,4,4,0,0
20786245,SACOLA 60X70 20KG C/100,70.0,DESCARTÁVEIS E EMBALAGENS,3.0,2.08,0.33,1.44,43.2,144.0,EXCESSO,0.0,0.0,4.0,116.0,29.0,5.0,QUEIROZ,2025-04-01 16:53:31,29.0,15.0,,2025-03-03 13:08:31,33.99,5.0,QUEIROZ,2025-02-03 20:25:28,2025-05-29 18:05:24,6,25,1140.85,,False,0,0,0,0,2,0,3,16,3,0,1,0,0
20772345,RESERVATORIO DISPENSER P/ SABONETE 800ML C/ TAMPA E VALVULA XPRO NOBRE,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,49.0,0.5,0.67,98.0,2940.0,9800.0,EXCESSO,0.0,0.0,0.0,0.0,5.38,60.0,,2022-11-03 23:52:44,,,,,,,,,2025-06-20 16:11:45,3,6,69.0,40.0,True,0,0,0,0,0,2,0,0,0,2,0,2,0
20651572,PANO MULTIUSO ROLO 28X300 M PICOTADO LARANJA NOBRE,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,78.0,2.67,6.67,29.25,877.5,2925.0,EXCESSO,0.0,0.0,0.0,0.0,73.59,98.0,,2025-06-19 13:22:59,61.8,5.0,,2024-07-29 23:44:02,69.26,1.0,,2023-10-20 15:54:34,2025-07-01 18:48:58,21,32,4113.55,40.0,True,10,2,0,0,0,0,0,0,0,0,0,19,1
29529614,DETERGENTE NEUTRO BRINORT 500ML,75.0,PRODUTOS QUÍMICOS DE LIMPEZA,1133.0,1048.83,737.33,1.08,32.41,108.02,EXCESSO,0.0,0.0,2014.0,3121.7,1.57,840.0,ATACADAO,2025-06-30 19:47:13,1.5,1200.0,ATACADAO,2025-05-20 18:24:11,1.5,600.0,ATACADAO,2025-05-16 08:58:41,2025-07-02 15:36:51,345,12586,27058.7,,False,1024,987,1029,965,786,1271,1000,950,1036,1326,1025,1119,68
20619556,PEDRA SANITARIA 35G RUBI FLORAL,75.0,PRODUTOS QUÍMICOS DE LIMPEZA,246.0,224.67,171.33,1.09,32.85,109.5,EXCESSO,0.0,0.0,428.0,731.88,1.71,336.0,RUBI INDUSTRIA DE VELAS DA AMAZONIA LTDA,2025-06-24 10:38:37,1.67,24.0,J L C COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS,2025-06-16 18:04:38,1.67,720.0,RUBI INDUSTRIA DE VELAS DA AMAZONIA LTDA,2025-03-28 15:27:14,2025-07-02 11:39:35,210,2696,6404.95,,False,196,305,237,193,209,95,227,313,97,310,273,213,28
29621048,PASTA ABA COM ELAST/ ECONOMICA LOMBO TRANSPARENTE 55MM,74.0,MATERIAL DE ESCRITÓRIO,2.0,0.42,0.0,4.8,144.0,480.0,EXCESSO,0.0,0.0,0.0,0.0,4.9,7.0,MAXPEL,2025-03-19 17:29:48,4.9,8.0,,2024-04-24 16:11:13,3.49,5.0,QUEIROZ,2023-07-19 11:47:03,2025-03-19 17:29:48,1,5,34.75,,False,0,0,0,0,0,0,0,0,5,0,0,0,0
29683710,PINCEL MARCADOR PERMANENTE CD/DVD 1.0 AZUL PILOT,74.0,MATERIAL DE ESCRITÓRIO,11.0,2.08,0.0,5.28,158.4,528.0,EXCESSO,0.0,0.0,0.0,0.0,8.49,12.0,,2025-05-05 15:13:40,8.49,24.0,MAXPEL,2024-08-12 18:04:07,8.49,2.0,MAXPEL,2024-05-15 15:48:27,2025-05-05 15:13:40,5,25,297.5,,False,0,15,0,5,0,0,2,0,0,3,0,0,0
29698048,DESINFETANTE GLOBO SAN PINHO 5L,75.0,PRODUTOS QUÍMICOS DE LIMPEZA,2.0,0.92,0.33,2.18,65.45,218.18,EXCESSO,0.0,0.0,1.0,10.45,10.45,5.0,,2025-01-06 18:46:50,10.45,3.0,,2024-11-19 14:37:13,10.45,3.0,QUEIROZ,2024-09-23 17:27:57,2025-06-17 11:50:12,5,11,175.45,,False,0,0,5,0,1,0,4,0,0,0,1,0,0
29797284,PINCEL MARCADOR P/QUADRO BRANCO VERDE WBM-7 PILOT,74.0,MATERIAL DE ESCRITÓRIO,2.0,1.83,1.67,1.09,32.73,109.09,EXCESSO,0.0,0.0,4.0,24.2,6.05,12.0,,2024-11-12 16:03:11,5.9,12.0,,2024-08-16 15:04:17,5.9,2.0,MAXPEL,2023-11-07 11:19:10,2025-05-30 17:48:01,5,22,184.9,,False,0,12,0,0,1,0,1,3,0,0,5,0,0
29808302,BLOQUEADOR DE ODORES Nº2 LAVANDA 60ML,43.0,LIMPADORES COMUNS,1.0,0.33,0.0,3.0,90.0,300.0,EXCESSO,0.0,0.0,0.0,0.0,15.6,5.0,,2025-05-07 16:25:25,15.6,4.0,,2024-03-13 11:20:36,15.0,7.0,,2024-03-06 16:26:00,2025-05-07 16:35:16,1,4,79.0,,False,0,0,0,0,0,0,0,0,0,4,0,0,0
